symbol,side,strategy,close_reason,entry,exit,sl,tp1,tp2,pnl,fee,leverage,confidence,rr_achieved,duration_h,state_path,outcome,llm_action,llm_regime,llm_confidence
HYPE,SHORT,ensemble,TP1,21.45,21.21,21.58,21.29,21.05,113.89,2.5,2.0,73.2,3.65,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,21.45,20.89,21.58,21.29,21.05,46.8,0.43,2.0,73.2,8.52,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,21.95,22.35,22.2,21.65,21.35,-154.98,2.19,2.0,73.2,3.18,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,24.11,24.95,23.82,24.47,24.82,199.49,1.55,1.91,69.5,5.47,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,24.11,24.95,23.82,24.47,24.82,22.27,0.17,1.91,69.5,5.47,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,25.88,26.44,25.52,26.33,26.77,94.09,1.14,1.96,69.8,2.99,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,25.88,26.02,25.52,26.33,26.77,7.7,0.37,1.96,69.8,0.73,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,28.5,27.39,27.98,29.2,29.95,-227.18,0.94,3.01,90.1,6.36,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,29.79,30.47,29.29,30.4,31.01,81.87,0.92,2.0,74.1,2.7,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,29.79,31.58,29.29,30.4,31.01,72.49,0.32,2.0,74.1,7.15,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,34.01,32.36,33.35,34.8,35.59,-211.1,1.04,2.0,74.3,5.04,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,34.64,33.17,33.71,35.69,36.74,-143.16,0.8,2.0,74.4,3.16,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,33.33,34.49,32.73,34.14,35.02,157.0,0.82,2.88,87.5,5.46,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,33.33,33.56,32.73,34.14,35.02,13.41,0.34,2.88,87.5,1.08,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,32.85,31.79,32.18,33.76,34.74,-154.95,0.8,2.88,87.5,4.52,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,33.71,32.36,32.8,34.72,35.73,-156.99,0.78,2.42,77.1,3.6,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,32.14,30.67,31.15,33.23,34.33,-164.95,0.65,2.66,78.3,3.99,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,31.36,30.18,30.79,32.05,32.74,-194.81,1.25,2.0,71.1,4.14,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,30.9,33.32,29.91,32.01,33.13,231.04,0.81,1.98,69.9,4.8,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,30.9,33.32,29.91,32.01,33.13,25.25,0.09,1.98,69.9,4.8,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,32.11,33.39,31.18,33.14,34.18,115.46,0.68,2.2,76.0,3.05,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,32.11,33.21,31.18,33.14,34.18,33.29,0.23,2.2,76.0,2.62,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,37.92,36.68,36.84,39.13,40.34,-117.73,0.78,2.23,76.2,2.56,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,35.41,33.48,34.25,36.85,38.41,-141.34,0.45,2.74,84.9,4.53,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,34.59,33.04,34.02,35.28,35.97,-154.1,0.69,2.39,77.0,6.53,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,34.74,34.07,34.09,35.52,36.3,-87.84,1.13,2.0,74.4,2.07,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,35.13,33.17,33.79,36.63,38.13,-95.91,0.37,2.19,75.9,3.19,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,30.96,30.28,31.35,30.49,30.02,77.81,0.86,2.0,73.6,3.52,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,30.96,29.75,31.35,30.49,30.02,45.8,0.28,2.0,73.6,6.21,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,29.54,29.87,29.87,29.15,28.76,-83.3,1.89,2.0,70.0,2.02,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,29.04,28.57,29.38,28.62,28.2,42.05,0.64,2.0,72.5,2.71,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,29.04,29.37,29.38,28.62,28.2,-10.06,0.22,2.0,72.5,1.93,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,30.76,31.75,30.45,31.13,31.5,180.01,2.37,1.22,66.1,3.96,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,30.76,31.75,30.45,31.13,31.5,19.92,0.26,1.22,66.1,3.96,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,31.54,32.1,31.16,32.0,32.45,51.6,0.74,2.0,73.5,2.99,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,31.54,31.47,31.16,32.0,32.45,-2.28,0.24,2.0,73.5,0.4,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,31.57,32.21,31.19,32.04,32.51,93.41,1.58,1.49,67.5,2.48,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,31.57,31.69,31.19,32.04,32.51,5.52,0.52,1.49,67.5,0.44,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,31.81,32.26,31.6,32.06,32.43,133.58,2.4,2.0,72.1,4.37,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,31.81,31.35,31.6,32.06,32.43,-15.13,0.26,2.0,72.1,4.48,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,31.46,31.77,31.22,31.76,32.2,62.41,2.03,1.58,67.9,1.99,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,31.46,31.4,31.22,31.76,32.2,-2.19,0.35,1.58,67.9,0.4,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,31.65,31.23,31.41,31.94,32.38,-124.27,2.39,1.9,69.5,3.38,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,30.39,30.64,30.62,30.11,29.68,-54.71,3.32,1.01,65.0,1.09,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,30.03,30.32,30.24,29.77,29.38,-63.01,1.64,2.0,70.3,2.7,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,29.63,29.88,29.82,29.39,29.04,-68.57,2.01,2.0,74.7,2.62,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,29.79,30.03,30.02,29.52,29.11,-55.82,1.77,2.0,73.2,2.1,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,30.11,29.72,30.31,29.87,29.5,72.96,1.11,2.52,80.3,4.86,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,30.11,30.02,30.31,29.87,29.5,3.09,0.2,2.52,80.3,1.17,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,29.15,29.69,29.37,28.89,28.5,-136.98,1.89,2.0,74.6,4.97,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,29.51,29.91,29.81,29.14,28.77,-121.39,2.25,2.0,74.6,2.63,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,29.05,29.45,29.35,28.69,28.33,-91.83,1.35,2.55,81.1,3.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,29.07,28.81,29.22,28.89,28.61,55.64,1.56,2.0,73.2,3.37,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,29.07,29.19,29.22,28.89,28.61,-4.38,0.28,2.0,73.2,1.5,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,28.77,28.43,28.99,28.48,28.0,66.21,1.1,2.51,90.1,3.87,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,28.77,28.98,28.99,28.48,28.0,-9.91,0.28,2.51,90.1,2.31,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,28.31,28.64,28.62,27.89,27.44,-107.34,1.53,3.01,90.1,3.19,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,28.44,28.07,28.63,28.19,27.79,80.88,1.05,2.88,87.5,5.78,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,28.44,28.3,28.63,28.19,27.79,7.73,0.26,2.88,87.5,2.2,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,30.55,30.15,30.23,30.93,31.31,-101.96,3.01,1.3,66.5,1.62,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,29.32,29.49,29.43,29.18,28.97,-62.87,2.12,2.53,80.5,3.83,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,28.46,27.53,28.6,28.29,28.03,269.07,1.69,2.34,76.7,15.45,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,28.46,27.53,28.6,28.29,28.03,29.94,0.19,2.34,76.7,15.45,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,27.63,27.03,27.97,27.17,26.68,124.88,0.99,2.88,87.5,5.03,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,27.63,26.47,27.97,27.17,26.68,104.81,0.42,2.88,87.5,9.83,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,26.41,25.84,26.74,26.02,25.62,94.05,1.04,2.03,75.2,3.58,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,26.41,26.18,26.74,26.02,25.62,12.8,0.35,2.03,75.2,1.47,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,26.89,27.19,27.1,26.64,26.27,-62.14,1.1,2.57,77.8,3.73,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,158.78,157.43,159.72,157.65,155.94,66.53,2.17,1.78,68.9,2.58,-0.2,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,158.78,157.38,159.72,157.65,155.94,12.18,0.38,1.78,68.9,2.67,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,158.38,159.55,159.34,157.22,155.49,-70.61,4.07,1.18,65.9,1.45,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,152.87,154.66,154.45,150.96,149.04,-92.74,1.46,2.76,78.8,3.12,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,153.65,156.68,154.75,152.33,150.35,-183.51,2.38,2.0,73.6,5.54,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,145.28,142.07,146.93,143.28,141.28,116.06,1.29,2.0,73.2,3.89,-0.2,,WIN,,,
SOL,SHORT,ensemble,TP2,145.28,141.06,146.93,143.28,141.28,16.95,0.14,2.0,73.2,5.11,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,141.71,144.13,143.69,139.31,136.9,-103.38,1.45,2.12,75.6,2.59,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,138.57,135.97,140.4,136.35,134.13,93.59,0.85,2.89,79.4,4.1,-0.2,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,138.57,142.86,140.4,136.35,134.13,-51.5,0.3,2.89,79.4,6.77,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,141.19,143.61,143.22,138.73,136.27,-117.52,1.87,1.87,69.3,2.23,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,138.84,141.35,140.94,136.3,133.76,-114.82,1.71,1.89,69.4,2.26,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,140.65,141.96,141.8,139.11,136.65,-88.16,1.66,2.88,87.5,3.28,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,141.64,140.11,142.43,140.59,138.91,81.7,1.3,2.88,87.5,5.58,-0.2,,WIN,,,
SOL,SHORT,ensemble,TP2,141.64,138.58,142.43,140.59,138.91,40.85,0.32,2.88,87.5,11.17,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,138.7,140.86,139.47,137.76,136.36,-209.37,3.41,2.0,72.5,5.59,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,139.81,140.68,140.63,138.72,136.96,-49.08,1.38,2.88,87.5,3.05,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,135.56,136.45,136.43,134.5,132.92,-47.8,1.84,2.0,73.6,2.03,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,137.17,134.93,138.6,135.43,133.69,100.46,1.55,1.95,69.7,3.05,-0.2,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,137.17,139.55,138.6,135.43,133.69,-35.54,0.54,1.95,69.7,3.23,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,137.01,133.28,138.06,135.74,133.83,159.42,1.26,2.26,76.3,8.02,-0.2,,WIN,,,
SOL,SHORT,ensemble,TP2,137.01,133.28,138.06,135.74,133.83,17.68,0.14,2.26,76.3,8.02,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,130.75,120.13,132.24,128.96,127.16,713.84,1.37,2.94,79.7,21.08,-0.2,,WIN,,,
SOL,SHORT,ensemble,TP2,130.75,120.13,132.24,128.96,127.16,79.04,0.15,2.94,79.7,21.08,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,124.15,127.17,126.13,121.75,119.35,-72.55,0.76,2.0,74.6,3.06,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,126.93,130.78,130.5,122.53,117.78,-163.78,0.97,2.88,87.5,3.1,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,137.23,139.15,136.27,138.39,140.12,98.84,1.79,2.0,70.7,4.02,-0.2,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,137.23,137.86,136.27,138.39,140.12,5.74,0.31,2.0,70.7,1.32,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,TP1,138.99,140.38,137.98,140.22,142.06,41.38,1.84,1.13,65.7,1.55,-0.2,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,138.99,138.66,137.98,140.22,142.06,-1.73,0.32,1.13,65.7,0.37,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,144.57,143.51,143.59,145.76,147.55,-64.74,2.18,2.0,72.6,2.17,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,143.94,141.97,143.07,144.99,146.57,-169.7,4.71,1.29,66.5,2.94,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,141.66,139.72,141.05,142.41,143.52,-130.92,2.59,1.82,69.1,5.74,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,137.04,137.98,137.97,135.92,134.24,-53.27,2.15,1.82,69.1,1.85,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,137.33,136.28,138.11,136.39,134.97,90.68,2.93,2.0,70.7,2.7,-0.2,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,137.33,137.57,138.11,136.39,134.97,-3.61,0.52,2.0,70.7,0.61,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,136.43,137.7,136.79,136.0,135.34,-237.38,6.45,2.0,73.4,7.06,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,135.58,136.37,136.05,135.02,134.17,-64.87,2.22,2.54,80.8,4.29,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,135.61,136.46,136.13,134.98,134.04,-96.3,3.88,2.0,73.0,3.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,136.92,137.93,137.51,136.21,135.14,-99.75,3.42,2.0,71.0,3.42,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,127.47,126.12,128.46,126.27,124.46,54.74,1.29,2.0,73.9,2.71,-0.2,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,127.47,127.43,128.46,126.27,124.46,0.23,0.23,2.0,73.9,0.07,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,125.99,123.14,126.58,125.27,124.2,258.25,2.79,2.0,73.7,9.66,-0.2,,WIN,,,
SOL,SHORT,ensemble,TP2,125.99,123.14,126.58,125.27,124.2,28.68,0.31,2.0,73.7,9.66,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,126.61,127.86,127.42,125.52,123.78,-123.08,2.18,2.88,87.5,4.44,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,142.29,144.06,141.35,143.43,145.15,57.21,1.17,2.0,70.1,3.75,-0.2,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,142.29,141.64,141.35,143.43,145.15,-3.72,0.2,2.0,70.1,1.38,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,141.7,145.96,140.93,142.64,144.05,300.56,2.58,2.0,73.6,10.98,-0.2,,WIN,,,
SOL,LONG,ensemble,TP2,141.7,145.96,140.93,142.64,144.05,33.37,0.29,2.0,73.6,10.98,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,SL,145.6,144.16,144.48,146.96,149.0,-120.95,2.3,2.63,78.1,3.39,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,143.25,142.12,142.52,144.14,145.48,-90.65,3.6,1.58,67.9,2.44,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,136.51,134.4,137.19,135.69,134.46,217.66,3.46,2.0,72.9,6.25,-0.2,,WIN,,,
SOL,SHORT,ensemble,TP2,136.51,134.4,137.19,135.69,134.46,24.15,0.38,2.0,72.9,6.25,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,131.21,132.93,132.15,130.09,128.4,-103.6,2.01,2.0,73.4,3.68,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,133.15,134.13,134.02,132.1,130.53,-89.87,3.22,1.92,69.6,2.16,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,132.03,131.31,132.45,131.52,130.76,108.65,5.37,1.82,69.1,3.16,-0.2,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,132.03,132.67,132.45,131.52,130.76,-16.64,0.96,1.82,69.1,2.74,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,131.46,134.45,132.86,129.77,128.07,-122.43,1.27,2.18,75.9,4.64,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,138.18,137.17,137.29,139.25,140.87,-48.36,3.19,1.03,65.2,1.17,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,131.94,132.8,132.73,130.99,129.56,-66.86,2.41,2.16,75.8,2.33,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,142.49,139.5,141.53,143.66,145.42,-158.23,1.85,2.0,70.0,6.19,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,131.03,132.82,132.58,129.16,127.28,-101.94,2.05,1.85,69.2,2.13,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,139.2,137.55,138.24,140.36,142.1,-102.92,2.15,2.0,70.2,3.44,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,131.15,132.1,132.09,130.02,128.32,-46.22,1.62,2.0,72.7,2.02,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,132.23,132.61,132.6,131.79,131.14,-49.74,4.43,2.0,73.2,2.06,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,129.88,130.73,130.4,129.25,128.3,-80.9,3.01,2.07,75.3,3.38,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,129.22,130.37,129.85,128.45,127.3,-93.05,2.64,2.0,71.5,3.65,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,124.81,123.65,125.67,123.76,122.18,47.34,1.27,2.0,72.7,2.67,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,124.81,125.87,125.67,123.76,122.18,-7.71,0.23,2.0,72.7,2.46,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,126.01,127.44,127.03,124.64,122.45,-90.99,1.4,2.88,87.5,4.03,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,127.16,128.62,128.1,126.01,124.3,-73.68,1.61,2.0,73.2,3.11,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,126.64,127.92,127.19,125.97,124.97,-99.67,2.12,2.33,76.7,5.47,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,124.81,122.61,126.31,122.8,120.63,59.21,0.66,2.51,90.1,3.66,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,124.81,123.98,126.31,122.8,120.63,9.56,0.29,2.51,90.1,1.37,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,122.85,123.94,123.88,121.47,119.25,-52.27,1.08,2.74,84.9,2.9,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,119.67,117.67,121.27,117.73,115.78,65.07,1.07,1.79,69.0,2.24,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,119.67,119.21,121.27,117.73,115.78,4.99,0.36,1.79,69.0,0.51,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,124.31,125.28,124.75,123.77,122.97,-78.49,2.46,2.05,75.3,4.54,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,124.75,125.95,125.28,124.11,123.14,-100.94,2.78,1.9,69.5,4.32,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,122.75,124.16,123.33,122.04,120.99,-85.38,1.88,2.0,72.6,4.86,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,122.18,123.02,122.88,121.33,120.06,-54.1,1.74,2.27,76.3,2.73,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,121.39,122.97,121.87,120.81,119.93,-134.6,2.61,2.0,72.7,6.57,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,122.1,122.83,122.54,121.57,120.77,-68.04,2.51,2.28,76.4,3.82,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,119.97,119.32,120.5,119.32,118.36,36.63,1.3,2.59,81.8,3.16,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,119.97,121.2,120.5,119.32,118.36,-12.23,0.23,2.59,81.8,5.98,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,128.72,128.06,128.14,129.43,130.49,-34.44,1.94,1.7,68.5,1.95,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,125.53,126.2,125.02,126.15,127.08,30.73,1.49,1.96,69.8,2.54,-0.0,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,125.53,125.44,125.02,126.15,127.08,-0.78,0.26,1.96,69.8,0.37,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,127.55,126.82,127.14,128.06,128.82,-48.48,2.08,2.0,74.2,3.53,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,129.37,128.77,128.85,130.05,131.15,-28.84,1.24,2.51,90.1,2.92,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,130.94,132.2,130.19,131.93,133.54,50.09,1.04,2.51,90.1,4.24,-0.0,,WIN,,,
SOL,LONG,ensemble,TRAILING_STOP,130.94,130.22,130.19,131.93,133.54,-7.03,0.26,2.51,90.1,2.38,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
