symbol,side,strategy,close_reason,entry,exit,sl,tp1,tp2,pnl,fee,leverage,confidence,rr_achieved,duration_h,state_path,outcome,llm_action,llm_regime,llm_confidence
HYPE,SHORT,ensemble,TP1,46.01,45.35,46.52,45.4,44.79,181.25,3.11,2.0,72.4,2.61,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,46.01,44.41,46.52,45.4,44.79,146.93,1.02,2.0,72.4,6.34,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,43.64,44.17,44.13,43.04,42.43,-201.28,4.19,2.0,71.1,2.14,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,43.73,44.59,44.23,43.12,42.51,-375.54,4.84,2.0,70.4,3.44,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,43.65,44.18,43.96,43.26,42.69,-320.03,8.46,1.57,67.9,2.65,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,44.48,45.06,44.67,44.24,43.88,-499.83,9.69,2.0,75.0,5.89,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,44.51,44.78,44.76,44.19,43.67,-182.78,6.96,2.22,76.1,2.41,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,44.2,45.0,44.47,43.87,43.37,-444.2,5.55,2.25,76.3,6.62,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,44.68,43.67,45.02,44.24,43.52,465.33,3.95,2.54,80.7,7.65,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,44.68,44.1,45.02,44.24,43.52,29.83,0.45,2.54,80.7,4.4,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,42.68,43.1,42.95,42.34,41.84,-136.73,2.66,2.6,78.0,4.02,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,43.4,44.52,43.68,43.07,42.57,-525.1,4.6,2.28,76.4,9.17,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,44.1,44.73,44.41,43.72,43.15,-322.25,4.18,2.72,78.6,5.52,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,45.59,45.99,45.37,45.86,46.26,136.73,7.58,1.04,65.2,1.87,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,45.59,45.81,45.37,45.86,46.26,12.96,1.33,1.04,65.2,1.01,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,46.3,46.01,46.06,46.6,47.04,-199.59,8.28,1.86,69.3,2.29,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,45.37,45.75,45.11,45.7,46.18,142.72,3.14,2.76,78.8,3.89,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,45.37,46.23,45.11,45.7,46.18,57.41,0.56,2.76,78.8,8.83,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,47.05,47.35,46.81,47.34,47.78,80.98,3.18,2.0,70.6,2.51,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,47.05,46.24,46.81,47.34,47.78,-38.47,0.55,2.0,70.6,6.75,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,46.56,47.17,46.22,46.97,47.6,256.02,4.96,2.0,71.1,3.56,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,46.56,47.79,46.22,46.97,47.6,91.02,0.89,2.0,71.1,7.18,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,46.93,46.55,46.71,47.19,47.59,-176.83,4.2,2.57,77.9,4.5,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,47.44,47.11,47.27,47.66,47.98,-240.22,8.2,2.07,75.3,3.93,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,47.09,47.41,46.9,47.32,47.66,189.44,7.23,1.9,69.5,3.27,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,47.09,48.37,46.9,47.32,47.66,131.25,1.3,1.9,69.5,12.84,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,49.76,50.97,49.48,50.1,50.6,454.98,4.75,2.01,75.0,8.72,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,49.76,50.97,49.48,50.1,50.6,50.74,0.53,2.01,75.0,8.72,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,50.66,50.21,50.3,51.09,51.75,-227.88,6.41,2.0,71.6,2.47,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,51.03,51.48,50.7,51.43,52.04,145.77,3.7,2.28,76.4,3.04,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,51.03,53.05,50.7,51.43,52.04,116.8,0.67,2.28,76.4,13.77,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,54.93,53.9,54.38,55.61,56.28,-295.97,3.68,2.09,75.5,3.9,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,53.84,52.61,53.11,54.82,55.88,-388.34,2.89,2.88,87.5,4.82,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,54.26,55.13,53.71,54.94,55.61,158.52,2.22,2.28,76.4,3.55,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,54.26,54.25,53.71,54.94,55.61,-0.61,0.72,2.28,76.4,0.04,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,54.96,54.38,54.52,55.48,56.27,-187.43,4.4,2.0,72.7,2.68,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,55.46,56.0,55.04,55.97,56.74,110.68,2.25,2.56,81.3,3.27,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,55.46,55.43,55.04,55.97,56.74,-0.9,0.39,2.56,81.3,0.15,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,54.67,55.71,54.25,55.24,56.15,242.67,2.38,2.74,84.9,6.68,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,54.67,56.41,54.25,55.24,56.15,45.14,0.27,2.74,84.9,11.17,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,57.17,56.81,56.82,57.63,58.38,-189.67,5.06,3.01,90.1,3.06,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,56.21,55.35,55.89,56.63,57.32,-466.88,5.45,2.77,85.4,7.42,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,55.93,56.72,55.62,56.3,56.86,282.75,3.56,2.84,79.2,7.35,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,55.93,55.9,55.62,56.3,56.86,-1.15,0.39,2.84,79.2,0.27,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,54.43,54.09,54.13,54.79,55.32,-202.28,6.37,2.53,77.6,2.91,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,54.73,55.31,54.48,55.04,55.5,260.29,6.25,2.0,75.0,4.53,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,54.73,54.97,54.48,55.04,55.5,12.23,0.69,2.0,75.0,1.91,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,55.29,54.63,55.01,55.64,56.15,-396.7,8.19,2.0,73.9,4.7,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,55.53,56.08,55.19,55.95,56.58,187.67,4.82,2.0,71.3,3.17,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,55.53,56.97,55.19,55.95,56.58,86.85,0.86,2.0,71.3,8.32,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,58.84,58.28,58.39,59.39,60.21,-140.32,3.65,2.0,74.6,2.48,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,58.36,59.0,58.04,58.8,59.49,263.91,4.24,2.88,87.5,5.64,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,58.36,58.48,58.04,58.8,59.49,12.1,1.05,2.88,87.5,1.03,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,58.5,57.94,58.15,58.97,59.73,-274.62,5.08,2.77,85.4,4.44,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,52.81,52.21,53.04,52.53,52.1,240.78,6.06,1.73,68.6,4.46,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,52.81,52.48,53.04,52.53,52.1,14.72,0.67,1.73,68.6,2.46,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,52.01,51.28,52.27,51.69,51.21,267.82,5.39,1.75,68.8,4.86,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,52.01,51.58,52.27,51.69,51.21,17.37,0.6,1.75,68.8,2.83,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,50.02,48.48,50.52,49.42,48.82,244.99,2.16,1.78,68.9,5.53,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,50.02,48.48,50.52,49.42,48.82,27.43,0.24,1.78,68.9,5.53,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,48.32,47.15,49.16,47.2,45.98,214.45,1.5,2.88,87.5,4.0,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,48.32,47.88,49.16,47.2,45.98,34.86,0.65,2.88,87.5,1.52,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,46.47,45.47,47.02,45.81,45.14,281.52,2.5,2.57,77.8,4.67,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,46.47,46.1,47.02,45.81,45.14,11.6,0.28,2.57,77.8,1.72,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,47.61,46.56,48.2,46.83,45.98,296.41,2.28,2.88,87.5,5.16,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,47.61,45.14,48.2,46.83,45.98,298.66,0.95,2.88,87.5,12.12,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,44.66,45.56,45.25,43.95,43.24,-392.75,5.1,1.96,69.8,2.98,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,44.45,45.12,45.11,43.66,42.87,-232.51,2.96,2.63,78.2,2.71,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,44.67,45.93,45.36,43.74,42.75,-349.28,4.3,1.47,67.4,2.7,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,44.97,46.02,45.81,43.85,42.63,-278.1,2.12,2.88,87.5,3.59,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,45.64,44.01,46.35,44.69,43.66,436.96,2.13,2.77,85.4,6.31,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,45.64,43.44,46.35,44.69,43.66,112.55,0.4,2.77,85.4,8.52,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,42.18,42.82,42.74,41.5,40.82,-183.52,3.08,2.0,73.8,2.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,41.33,43.1,41.95,40.58,39.83,-384.81,1.78,2.63,78.2,7.52,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,41.08,42.06,41.94,39.93,38.69,-195.97,1.46,2.88,87.5,3.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,41.92,43.47,42.82,40.72,39.42,-392.74,1.91,2.88,87.5,4.97,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,44.08,45.5,44.56,43.49,42.91,-437.95,3.39,2.07,75.3,6.13,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,43.86,44.96,44.41,43.2,42.54,-214.81,2.17,2.03,75.1,4.07,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,48.75,49.42,48.37,49.21,49.91,152.73,2.8,2.0,71.9,3.52,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,48.75,48.85,48.37,49.21,49.91,4.04,0.49,2.0,71.9,0.53,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,50.93,50.19,50.58,51.35,51.99,-138.72,2.37,2.0,74.9,4.2,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,50.12,49.48,49.54,50.83,51.53,-152.56,2.92,2.0,73.0,2.23,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,50.28,50.69,49.96,50.66,51.23,110.04,3.39,2.0,73.2,2.6,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,50.28,51.33,49.96,50.66,51.23,49.74,0.61,2.0,73.2,6.67,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,47.24,46.65,47.71,46.67,46.1,106.88,2.96,1.42,67.1,1.79,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,47.24,46.0,47.71,46.67,46.1,74.65,0.98,1.42,67.1,3.73,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,45.67,44.95,46.0,45.26,44.66,258.64,3.84,2.11,75.6,4.58,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,45.67,45.6,46.0,45.26,44.66,2.74,0.43,2.11,75.6,0.44,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,45.2,45.84,45.53,44.79,44.17,-266.63,3.99,2.37,76.8,4.53,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,45.82,46.42,46.17,45.34,44.58,-267.71,3.7,2.77,85.4,4.71,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,46.01,46.95,46.35,45.54,44.8,-414.39,3.7,2.77,85.4,7.58,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,46.22,46.68,46.55,45.84,45.25,-132.69,3.15,2.15,75.7,3.06,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,45.37,44.72,45.83,44.81,44.25,122.38,1.57,2.69,78.4,3.8,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,45.37,44.76,45.83,44.81,44.25,38.21,0.52,2.69,78.4,3.55,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,42.54,43.15,43.02,41.96,41.38,-180.79,2.18,2.93,79.7,3.75,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,43.7,44.32,44.04,43.26,42.55,-260.66,3.27,2.88,87.5,5.3,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,42.58,40.72,43.09,41.91,41.18,450.03,1.64,3.01,90.1,11.07,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,42.58,40.72,43.09,41.91,41.18,85.64,0.31,3.01,90.1,11.07,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,36.98,39.17,39.04,34.67,32.37,-119.29,0.48,2.2,76.0,2.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,39.36,36.42,40.91,37.46,35.4,375.05,0.84,2.77,85.4,5.27,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,39.36,37.21,40.91,37.46,35.4,51.89,0.16,2.77,85.4,3.86,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,37.01,38.62,38.06,35.71,34.3,-353.51,1.47,2.88,87.5,4.4,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,38.31,41.66,38.88,37.61,36.91,-594.5,1.85,2.0,74.3,11.66,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,37.97,38.66,38.63,37.17,36.36,-133.75,1.88,2.0,73.1,2.07,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,38.28,37.03,38.76,37.7,37.12,251.72,2.36,1.58,67.9,4.11,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,38.28,37.03,38.76,37.7,37.12,27.84,0.26,1.58,67.9,4.11,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,37.19,36.36,37.82,36.42,35.65,165.12,1.81,2.0,74.8,2.63,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,37.19,37.23,37.82,36.42,35.65,-3.08,0.62,2.0,74.8,0.15,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,36.81,35.23,37.41,36.02,35.15,393.12,1.51,2.88,87.5,7.63,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,36.81,33.69,37.41,36.02,35.15,147.55,0.28,2.88,87.5,15.02,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,34.18,35.54,35.12,33.14,32.09,-294.13,1.41,2.74,78.7,3.96,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,34.83,36.25,35.96,33.44,31.94,-299.74,1.34,2.88,87.5,3.6,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,35.21,35.64,35.61,34.68,34.1,-173.12,2.48,2.88,87.5,3.1,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,35.58,36.11,36.04,35.03,34.47,-128.14,2.18,2.0,73.4,2.32,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,35.68,34.9,36.27,34.97,34.26,113.43,1.14,2.23,76.2,2.97,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,35.68,35.44,36.27,34.97,34.26,11.81,0.38,2.23,76.2,0.93,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,35.74,34.84,36.18,35.2,34.66,219.46,2.71,1.58,67.9,3.18,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,35.74,36.23,36.18,35.2,34.66,-13.26,0.31,1.58,67.9,1.74,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,39.15,40.38,38.53,39.91,40.66,143.43,1.64,1.44,67.2,2.85,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,39.15,39.8,38.53,39.91,40.66,8.44,0.18,1.44,67.2,1.51,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,40.69,40.12,40.37,41.08,41.65,-116.03,2.14,1.9,69.5,3.42,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,39.97,39.69,39.72,40.27,40.72,-77.55,3.14,1.78,68.9,1.96,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,40.51,41.16,40.27,40.8,41.23,190.36,3.02,2.0,73.2,5.48,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,40.51,41.42,40.27,40.8,41.23,29.79,0.34,2.0,73.2,7.71,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,41.92,42.72,41.64,42.24,42.74,194.66,2.6,2.0,72.4,5.89,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,41.92,42.99,41.64,42.24,42.74,29.13,0.29,2.0,72.4,7.9,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,TP1,44.49,45.36,44.0,45.08,45.67,231.06,2.98,2.02,75.1,3.61,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,44.49,46.46,44.0,45.08,45.67,174.37,1.02,2.02,75.1,8.16,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,48.08,47.33,47.48,48.82,49.55,-190.45,3.0,2.0,73.2,2.48,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,48.68,47.36,48.12,49.35,50.02,-354.9,3.18,2.0,73.2,4.76,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,47.29,48.5,46.64,48.09,48.88,215.36,2.75,1.58,67.9,2.91,-0.0,,WIN,,,
HYPE,LONG,ensemble,TRAILING_STOP,47.29,46.93,46.64,48.09,48.88,-7.26,0.3,1.58,67.9,0.88,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,LONG,ensemble,TP1,47.43,48.48,46.74,48.26,49.09,165.38,2.0,1.9,69.5,2.92,-0.0,,WIN,,,
HYPE,LONG,ensemble,TP2,47.43,49.32,46.74,48.26,49.09,98.86,0.68,1.9,69.5,5.24,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,LONG,ensemble,SL,48.16,46.44,47.58,48.87,49.57,-451.38,3.03,2.0,71.5,5.96,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,48.29,47.46,47.63,49.09,49.9,-223.74,3.17,2.0,71.4,2.53,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,48.72,48.09,48.2,49.34,49.96,-120.98,2.06,2.26,76.3,2.74,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,43.03,44.14,43.62,42.31,41.6,-149.38,2.49,1.18,65.9,2.25,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,43.17,43.97,43.83,42.36,41.56,-104.79,2.44,1.17,65.9,1.42,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,43.14,43.63,43.63,42.56,41.97,-136.91,4.87,1.26,66.3,1.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,43.25,42.57,43.56,42.87,42.31,200.64,2.12,2.97,79.8,6.5,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,43.25,43.03,43.56,42.87,42.31,7.02,0.24,2.97,79.8,2.04,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,42.73,42.02,43.03,42.37,41.83,221.7,3.3,2.0,71.1,4.77,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,42.73,42.88,43.03,42.37,41.83,-5.12,0.38,2.0,71.1,0.99,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,41.46,42.43,41.94,40.87,40.28,-318.9,2.51,2.76,78.8,5.58,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,40.52,41.14,41.01,39.92,39.33,-95.51,1.18,2.64,82.9,3.39,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,40.32,41.39,40.89,39.56,38.73,-241.01,1.7,2.75,85.0,5.12,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,39.07,40.1,39.82,38.05,36.96,-116.36,0.82,2.75,85.0,3.75,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,39.27,40.3,40.01,38.38,37.48,-156.69,1.2,2.54,80.8,3.57,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,37.34,38.18,38.14,36.27,35.11,-131.97,1.0,3.01,90.1,3.15,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,37.81,39.83,39.01,36.33,34.73,-253.29,0.87,2.88,87.5,4.84,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,39.38,38.2,39.87,38.78,38.18,282.05,2.3,2.0,71.0,4.74,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TRAILING_STOP,39.38,38.85,39.87,38.78,38.18,14.16,0.26,2.0,71.0,2.14,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,SL,38.84,39.65,39.48,38.05,37.27,-170.73,2.29,1.82,69.1,2.29,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,SL,39.99,40.95,40.43,39.46,38.92,-238.19,2.53,2.0,74.2,4.39,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,LONG,ensemble,SL,42.66,42.08,42.12,43.33,43.99,-116.45,2.08,2.0,70.4,2.16,0.0,IDLE->OPEN->CLOSED,LOSS,,,
HYPE,SHORT,ensemble,TP1,40.13,39.44,40.6,39.55,38.98,66.01,0.94,2.0,74.7,2.92,-0.0,,WIN,,,
HYPE,SHORT,ensemble,TP2,40.13,38.73,40.6,39.55,38.98,44.64,0.31,2.0,74.7,5.88,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
HYPE,SHORT,ensemble,TP1,39.29,38.76,39.58,38.94,38.42,75.23,1.21,2.28,76.4,4.2,-0.0,,WIN,,,
