symbol,side,strategy,close_reason,entry,exit,sl,tp1,tp2,pnl,fee,leverage,confidence,rr_achieved,duration_h,state_path,outcome,llm_action,llm_regime,llm_confidence
SOL,SHORT,ensemble,TRAILING_STOP,115.06,114.62,116.43,113.24,111.26,20.31,1.04,2.51,90.1,0.81,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,117.41,118.41,118.37,116.14,114.09,-192.42,4.12,2.77,85.4,2.89,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,118.44,117.2,119.11,117.55,116.11,264.32,4.5,2.77,85.4,5.14,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,118.44,114.09,119.11,117.55,116.11,231.57,1.1,2.77,85.4,18.0,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,115.04,113.56,115.6,114.36,113.35,361.86,5.42,2.55,81.1,6.78,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,115.04,114.39,115.6,114.36,113.35,17.74,0.61,2.55,81.1,2.99,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,103.63,105.36,104.47,102.51,100.71,-399.92,4.22,2.88,87.5,5.94,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,101.47,97.97,102.88,99.58,97.54,506.16,2.46,2.88,87.5,7.12,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,101.47,102.85,102.88,99.58,97.54,-38.15,0.49,2.88,87.5,2.82,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,98.2,101.28,99.91,96.12,94.04,-481.41,2.75,2.88,87.6,5.18,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,104.59,102.28,105.82,102.94,101.16,311.02,2.49,2.77,85.4,5.18,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,104.59,104.36,105.82,102.94,101.16,13.06,1.09,2.77,85.4,0.51,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,102.97,103.6,103.59,102.21,101.07,-145.26,5.94,2.0,73.6,2.02,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,98.36,99.72,99.69,96.75,95.14,-194.4,2.75,2.59,81.8,2.65,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,96.85,98.74,98.26,95.15,93.44,-288.17,2.82,2.67,83.5,3.59,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,96.93,94.83,97.92,95.73,94.52,472.48,4.28,2.49,77.4,5.26,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,96.93,96.73,97.92,95.73,94.52,4.93,0.49,2.49,77.4,0.49,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,91.85,90.02,92.94,90.53,89.21,202.76,2.5,2.0,72.7,3.36,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,91.85,93.19,92.94,90.53,89.21,-49.85,0.86,2.0,72.7,2.48,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,90.75,92.92,92.27,88.72,86.52,-304.54,2.17,3.01,90.1,4.28,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,91.06,93.42,92.73,88.84,86.43,-344.07,2.37,2.88,87.5,4.06,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,88.39,91.38,89.62,86.89,85.4,-252.97,1.93,2.0,72.5,4.86,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,82.83,77.68,84.43,80.9,78.97,430.97,1.63,2.0,73.1,6.47,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,82.83,77.68,84.43,80.9,78.97,47.79,0.18,2.0,73.1,6.47,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,75.39,79.74,78.68,71.34,66.95,-352.86,1.13,2.86,87.2,3.78,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,85.24,87.16,86.27,83.99,82.75,-215.98,2.45,2.0,73.4,3.74,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,83.38,84.35,84.25,82.33,81.28,-176.22,3.19,2.39,77.0,2.69,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,85.85,84.31,86.48,85.08,83.92,346.37,4.74,2.0,72.8,4.84,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,85.85,85.12,86.48,85.08,83.92,18.24,0.53,2.0,72.8,2.29,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,83.64,84.53,84.18,82.99,82.01,-286.7,5.64,2.43,77.1,4.0,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,83.0,81.93,83.58,82.3,81.25,188.18,2.94,2.46,77.3,4.54,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,83.0,82.95,83.58,82.3,81.25,1.48,0.52,2.46,77.3,0.2,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,81.79,80.58,82.34,81.13,80.14,173.42,2.88,2.0,74.7,4.44,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,81.79,81.35,82.34,81.13,80.14,6.99,0.32,2.0,74.7,1.61,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,79.61,80.92,80.23,78.85,77.72,-157.74,2.35,2.07,75.3,4.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,79.22,80.2,80.19,77.92,76.51,-228.35,3.23,2.88,87.5,2.91,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,77.8,78.44,78.35,77.14,76.15,-133.0,4.09,2.0,74.7,2.34,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,83.96,84.54,84.51,83.28,82.27,-89.49,2.36,2.74,84.9,2.89,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,84.53,85.45,85.01,83.95,83.07,-162.94,3.76,2.0,73.4,3.87,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,83.62,85.42,84.16,82.96,81.98,-385.79,4.42,2.07,75.3,6.88,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,84.16,84.99,84.74,83.47,82.43,-173.75,4.68,1.9,69.5,2.75,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,84.17,82.81,84.54,83.73,83.07,230.66,3.49,2.0,73.2,7.54,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,84.17,82.81,84.54,83.73,83.07,25.63,0.39,2.0,73.2,7.54,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,81.09,81.79,81.41,80.71,80.14,-167.11,4.89,2.0,73.2,4.42,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,SL,80.66,81.25,81.06,80.17,79.45,-179.4,6.13,2.0,74.9,2.97,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,81.28,77.48,81.64,80.85,80.19,983.71,4.36,2.3,76.5,24.36,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,81.28,77.48,81.64,80.85,80.19,109.39,0.48,2.3,76.5,24.36,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,79.29,78.49,79.83,78.64,77.67,140.33,3.73,1.84,69.2,2.76,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,79.29,80.52,79.83,78.64,77.67,-38.08,0.68,1.84,69.2,4.24,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,79.33,78.64,79.83,78.72,77.8,125.31,4.56,1.58,67.9,2.15,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,79.33,79.13,79.83,78.72,77.8,6.47,0.81,1.58,67.9,0.63,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,77.82,78.51,78.32,77.22,76.31,-189.61,5.67,1.9,69.5,2.62,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,SHORT,ensemble,TP1,76.78,76.04,77.36,76.07,75.02,121.27,3.11,2.0,74.5,2.55,-0.0,,WIN,,,
SOL,SHORT,ensemble,TRAILING_STOP,76.78,76.84,77.36,76.07,75.02,-1.72,0.56,2.0,74.5,0.2,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,88.94,88.26,88.37,89.64,90.69,-134.0,4.65,1.85,69.3,2.21,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,86.47,85.8,85.84,87.23,88.37,-109.02,5.9,1.18,65.9,1.26,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,86.13,87.74,85.56,86.82,87.85,307.51,5.62,1.49,67.5,4.23,-0.0,,WIN,,,
SOL,LONG,ensemble,TP2,86.13,88.22,85.56,86.82,87.85,44.37,0.63,1.49,67.5,5.5,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,TP1,81.71,77.11,82.19,81.14,80.27,1507.47,6.31,2.0,70.1,19.32,-0.0,,WIN,,,
SOL,SHORT,ensemble,TP2,81.71,77.11,82.19,81.14,80.27,167.53,0.7,2.0,70.1,19.32,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,SHORT,ensemble,SL,78.67,80.98,79.28,77.94,76.83,-536.8,4.72,2.0,73.9,7.59,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,85.37,84.09,84.46,86.48,87.58,-349.58,5.75,2.0,70.8,2.8,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,SL,87.24,85.08,86.27,88.42,89.6,-346.93,2.65,2.57,81.5,5.71,0.0,IDLE->OPEN->CLOSED,LOSS,,,
SOL,LONG,ensemble,TP1,87.44,89.94,86.77,88.26,89.49,378.59,3.06,2.23,76.1,8.25,-0.0,,WIN,,,
SOL,LONG,ensemble,TP2,87.44,89.94,86.77,88.26,89.49,42.08,0.34,2.23,76.1,8.25,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
SOL,LONG,ensemble,BACKTEST_END,89.42,89.95,88.44,90.61,91.8,86.7,3.74,2.0,73.6,1.07,0.0,IDLE->OPEN->CLOSED,WIN,,,
BTC,LONG,ensemble,TP1,91445.7,92377.79,91241.6,91693.1,92064.1,566.4,11.22,2.5,77.5,11.42,-0.0,,WIN,,,
BTC,LONG,ensemble,TP2,91445.7,92377.79,91241.6,91693.1,92064.1,62.93,1.25,2.5,77.5,11.42,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,LONG,ensemble,TP1,91685.8,92234.86,91368.2,92070.9,92648.4,141.27,5.93,2.0,71.1,3.46,-0.0,,WIN,,,
BTC,LONG,ensemble,TRAILING_STOP,91685.8,90830.56,91368.2,92070.9,92648.4,-38.84,1.03,2.0,71.1,5.39,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,LONG,ensemble,TP1,91529.7,92246.85,91239.5,91881.6,92409.4,326.88,14.08,1.49,67.5,3.69,-0.0,,WIN,,,
BTC,LONG,ensemble,TRAILING_STOP,91529.7,91743.11,91239.5,91881.6,92409.4,10.81,1.56,1.49,67.5,1.1,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,LONG,ensemble,SL,92501.2,92075.94,92246.1,92810.5,93274.4,-303.48,13.52,2.43,77.2,4.05,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,95766.9,94946.5,95364.4,96254.6,96986.3,-233.59,6.54,2.07,75.3,4.21,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,96530.2,96140.91,96227.8,96933.5,97580.4,-220.58,9.47,2.88,87.5,3.7,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,97677.8,96750.6,97258.6,98236.8,99133.5,-337.18,7.02,2.51,90.1,5.54,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,96677.3,96220.87,96337.1,97130.9,97858.6,-258.49,9.47,2.88,87.5,3.86,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,96673.3,95680.14,96313.8,97152.7,97921.6,-412.07,6.9,2.88,87.5,7.95,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,91961.0,91262.61,92159.0,91721.0,91361.1,317.51,9.33,2.22,76.1,7.85,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,91961.0,91262.61,92159.0,91721.0,91361.1,35.28,1.04,2.22,76.1,7.85,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,87490.2,88166.06,87931.0,86902.5,85959.7,-241.99,5.49,2.88,87.5,4.41,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,89156.4,89541.75,89452.0,88762.3,88130.0,-219.07,10.16,2.51,90.1,3.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,88873.5,89149.55,89081.5,88621.4,88243.3,-110.89,6.63,2.7,84.0,3.59,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,88901.5,89862.91,89116.7,88640.7,88249.4,-346.57,7.84,2.07,75.3,9.23,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,87512.2,86989.47,87805.9,87156.2,86622.2,128.99,5.37,2.0,73.2,3.56,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,87512.2,88419.19,87805.9,87156.2,86622.2,-39.51,0.96,2.0,73.2,6.18,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,87807.1,88059.01,88010.7,87560.3,87190.0,-150.91,10.41,2.53,80.7,3.14,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,90283.1,89357.3,90064.5,90548.1,90945.6,-405.6,12.73,1.54,67.7,6.51,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,86938.5,84365.16,87183.8,86641.2,86195.2,710.95,5.64,2.07,75.3,21.68,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,86938.5,84365.16,87183.8,86641.2,86195.2,78.98,0.63,2.07,75.3,21.68,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,TP1,82384.8,81137.55,82989.5,81578.4,80284.9,188.06,2.44,2.51,90.1,5.17,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,82384.8,82748.35,82989.5,81578.4,80284.9,-13.71,0.62,2.51,90.1,1.51,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,83992.0,82562.26,84480.5,83340.7,82295.8,470.03,4.72,2.88,87.5,8.42,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,83992.0,83313.64,84480.5,83340.7,82295.8,24.79,0.53,2.88,87.5,4.0,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,78232.9,78887.42,78861.3,77394.9,76050.7,-198.74,4.16,2.88,87.5,3.0,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,78391.8,78782.37,78771.7,77885.2,77072.5,-188.68,6.61,2.88,87.5,2.96,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,77030.5,76344.15,77511.0,76389.7,75361.9,194.04,3.75,2.88,87.5,4.11,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,77030.5,77768.86,77511.0,76389.7,75361.9,-52.18,0.96,2.88,87.5,4.42,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,76415.8,74601.28,77058.9,75558.2,74182.6,470.38,3.36,2.88,87.5,8.12,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,76415.8,76611.29,77058.9,75558.2,74182.6,-5.64,0.38,2.88,87.5,0.87,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,78154.9,78684.32,78504.9,77730.6,77094.2,-269.89,6.8,2.95,79.7,4.46,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,78033.0,78414.19,78386.5,77604.4,76961.5,-183.11,7.11,2.65,83.0,2.86,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,76421.8,74890.43,76824.1,75934.1,75202.6,321.36,3.09,2.54,80.8,9.67,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,76421.8,74890.43,76824.1,75934.1,75202.6,35.74,0.34,2.54,80.8,9.67,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,74791.6,75783.87,75132.2,74378.7,73759.4,-245.46,4.65,2.02,75.1,5.88,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,72743.6,73711.84,73296.1,72073.9,71069.3,-293.65,5.59,2.0,72.6,3.5,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,71416.3,69920.94,72381.4,70129.4,68735.3,251.68,1.96,3.01,90.1,4.66,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,71416.3,70888.43,72381.4,70129.4,68735.3,38.07,0.85,3.01,90.1,1.64,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,TP1,66282.8,65192.58,67137.4,65247.0,64211.2,146.68,2.19,2.0,72.9,2.55,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,66282.8,62187.08,67137.4,65247.0,64211.2,183.73,0.7,2.0,72.9,9.59,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,68420.8,69967.97,69135.5,67554.5,66688.2,-219.71,2.24,2.22,76.1,4.8,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,68515.7,69752.86,68890.8,68061.1,67379.3,-432.69,5.2,2.35,76.7,7.74,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,69382.3,68674.32,69778.4,68902.2,68181.9,219.57,5.32,2.0,74.1,3.57,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,69382.3,69205.59,69778.4,68902.2,68181.9,9.67,0.95,2.0,74.1,0.89,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,68470.7,68872.42,68765.4,68113.6,67577.8,-186.61,7.74,2.07,75.3,2.82,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,68992.5,68366.17,69395.0,68504.5,67772.6,184.77,5.04,2.0,73.2,3.11,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,68992.5,68867.42,69395.0,68504.5,67772.6,6.51,0.9,2.0,73.2,0.62,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,TP1,68109.9,67349.66,68501.7,67635.0,66922.6,237.09,5.03,2.09,75.4,4.05,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,68109.9,66551.26,68501.7,67635.0,66922.6,85.77,0.88,2.09,75.4,8.31,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,66445.8,67239.6,66854.9,65949.9,65206.0,-150.6,3.09,2.07,75.3,4.01,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,67059.5,67709.84,67443.1,66594.4,65896.9,-282.79,9.1,1.62,68.1,2.74,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,67077.4,65533.75,67380.6,66709.9,66158.7,432.84,4.59,2.0,73.2,10.18,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,67077.4,65533.75,67380.6,66709.9,66158.7,48.1,0.51,2.0,73.2,10.18,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,65369.3,65923.95,65775.1,64877.5,64139.7,-272.92,6.77,2.39,77.0,3.27,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,66106.9,66571.27,66458.1,65681.2,65042.7,-186.03,7.03,1.9,69.5,2.51,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,68255.9,68900.43,68522.4,67932.7,67448.1,-388.13,7.68,2.7,78.5,6.54,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,68104.9,67707.84,68345.2,67813.7,67376.8,228.1,9.72,2.0,72.6,3.3,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,68104.9,68302.13,68345.2,67813.7,67376.8,-20.0,1.73,2.0,72.6,1.64,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,67452.3,66904.44,67743.9,67098.8,66568.6,215.2,6.57,2.0,72.8,3.76,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,67452.3,68235.1,67743.9,67098.8,66568.6,-54.28,1.18,2.0,72.8,5.37,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,67480.2,66891.43,67815.0,67074.5,66465.8,203.9,6.1,1.9,69.5,3.34,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,67480.2,67433.7,67815.0,67074.5,66465.8,2.84,1.09,1.9,69.5,0.26,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,TP1,67726.1,67082.52,67920.7,67490.2,67136.4,310.93,10.26,1.58,67.9,5.22,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,67726.1,67082.52,67920.7,67490.2,67136.4,34.55,1.14,1.58,67.9,5.22,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,67078.4,67499.73,67353.0,66745.6,66246.3,-173.77,4.71,2.96,79.8,4.54,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,66774.6,66968.47,66951.7,66559.9,66237.9,-154.42,13.34,2.0,73.2,2.19,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,66372.8,66745.36,66598.3,66099.5,65689.6,-168.34,7.54,2.0,72.8,3.3,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,67317.3,67464.72,67444.4,67163.3,66932.3,-129.85,14.86,2.0,74.5,2.32,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,66666.7,64292.13,66839.3,66457.4,66143.5,1384.56,9.37,2.0,74.5,27.52,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,66666.7,64292.13,66839.3,66457.4,66143.5,153.82,1.04,2.0,74.5,27.52,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,65692.1,66013.99,65974.6,65349.8,64836.3,-221.35,12.34,1.84,69.2,2.1,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,64744.6,65197.58,65045.5,64379.9,63832.7,-133.7,3.92,2.45,77.3,3.69,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,64671.6,65026.5,64991.4,64284.0,63702.6,-90.83,4.16,2.0,74.3,2.22,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,63320.3,62698.33,63681.2,62882.9,62226.7,144.04,3.63,2.0,74.3,3.45,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,63320.3,63323.65,63681.2,62882.9,62226.7,-0.14,0.65,2.0,74.3,0.02,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,63225.4,62499.23,63527.2,62859.5,62310.6,421.63,9.07,2.0,70.3,4.81,-0.0,,WIN,,,
BTC,SHORT,ensemble,TRAILING_STOP,63225.4,63857.91,63527.2,62859.5,62310.6,-40.81,1.03,2.0,70.3,4.19,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,LOSS,,,
BTC,SHORT,ensemble,SL,63962.0,64312.14,64245.5,63618.4,63102.9,-184.42,10.72,1.58,67.9,1.95,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,TP1,67401.7,68240.86,67109.5,67755.8,68287.1,307.36,8.67,1.44,67.2,4.14,-0.0,,WIN,,,
BTC,LONG,ensemble,TRAILING_STOP,67401.7,67954.01,67109.5,67755.8,68287.1,22.48,0.96,1.44,67.2,2.72,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,65839.1,66313.14,66125.9,65491.4,64969.9,-337.68,11.81,2.0,70.1,3.31,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,SHORT,ensemble,TP1,65596.2,63014.49,65812.9,65333.5,64939.5,1650.8,10.62,1.9,69.5,22.61,-0.0,,WIN,,,
BTC,SHORT,ensemble,TP2,65596.2,63014.49,65812.9,65333.5,64939.5,183.39,1.18,1.9,69.5,22.61,0.0,IDLE->OPEN->TP1_HIT->TRAILING->CLOSED,WIN,,,
BTC,SHORT,ensemble,SL,63920.0,64290.13,64244.9,63526.2,62935.5,-182.35,7.92,2.0,74.1,2.28,0.0,IDLE->OPEN->CLOSED,LOSS,,,
BTC,LONG,ensemble,SL,68750.4,68169.9,68282.8,69317.1,70167.3,-258.67,10.63,1.43,67.1,1.77,0.0,IDLE->OPEN->CLOSED,LOSS,,,
